Name,LineNum,Line
"clava, Cylindrella Pfeiffer, 1856",6224,"clava, Cylindrella Pfeiffer, 1856o:380, plate 36: figure 3; 1859 [in 1859-1862], l(15a):36, plate 8: figures 11, 12"
"clava, Nerinea Gemmellaro, 1865",6225,"clava, Nerinea Gemmellaro, 1865, 1:14, plate 2: figure 15"
"clava, Terebellum Schafhäutl, 1863",6226,"clava, Terebellum Schafhäutl, 1863:209, plate 47: figure 14"
"clavaeformis, Dreissena Krauss, 1852",6227,"clavaeformis, Dreissena Krauss, 1852a, 8:146, plate 3: figures 4 a-c"
"clavaeformis, Solen Gümbel, 1861",6228,"clavaeformis, Solen Gümbel, 1861:572"
"clavata, Allorisma McChesney, 1860",6229,"clavata, Allorisma McChesney, 1860:56; 1867, 1:43, plate 6: figure 9"
"clavata, Leiostraca Guppy, 1867",6230,"clavata, Leiostraca Guppy, 1867e, 1:169"
"clavata, Mangelia G. Sowerby, 1870",6231,"clavata, Mangelia G. Sowerby, 1870:254 NUMBER 294 201"
"clavata, Triphoris Pease, 1860",6232,"clavata, Triphoris Pease, 1860d:434"
"clavatula, Nerita Lycett, 1863",6233,"clavatula, Nerita Lycett, 1863:98, plate 45: figure 3"
"clavatulus, Conus Orbigny, 1852",6234,"clavatulus, Conus Orbigny, 1852 [in 1850-1852], 3:11"
"clavatum, Dentalium Gould, 1859",6235,"clavatum, Dentalium Gould, 1859c, 7:166"
"clavatum, Helcion Eichwald, 1868",6236,"clavatum, Helcion Eichwald, 1868 [in 1853-1868], 2:806, plate 28: figure 5"
"clavatum, Platyceras Hall, 1859",6237,"clavatum, Platyceras Hall, 1859b, 3:337, plate 65: figure 2"
"clavatus, Leptodomus Winchell, 1862",6238,"clavatus, Leptodomus Winchell, 1862:415"
"clavatus, Paludomus Reeve, 1852",6239,"clavatus, Paludomus Reeve, 1852b: 129"
"clavella, Leiostraca A. Adams, 1861",6240,"clavella, Leiostraca A. Adams, 1861b, 7:129"
"clavellata, Trigonia Damon, 1860",6241,"clavellata, Trigonia Damon, 1860a: 174, plate 2: figure 3"
"clavellata, Trigonia Quenstedt, 1856",6242,"clavellata, Trigonia Quenstedt, 1856 [in 1856-1858]:503, plate 67: figures 9-12"
"claviculata, Pandora P. Carpenter, 1855",6243,"claviculata, Pandora P. Carpenter, 1855:228"
"claviculata, Placunanomia P. Carpenter, 1856",6244,"claviculata, Placunanomia P. Carpenter, 1856 (in 1855-1857]: 166"
"claviformis, Conus Speyer, 1862",6245,"claviformis, Conus Speyer, 1862b, 9:98, plate 18: figure 6"
"clavigera, Gastrochaena Eichwald, 1868",6246,"clavigera, Gastrochaena Eichwald, 1868 [in 1853-1868], 2:720, plate 26: figure 10"
"clavigera, Purpura Küster, 1860",6247,"clavigera, Purpura Küster, 1860 [in 1858-1860], 3(la):186, plate 31a: figure 1; Lischke, 1869:54, plate 5: figures 12-14"
"clavis, Cerithium G. Sowerby, 1865",6248,"clavis, Cerithium G. Sowerby, 1865 [in 1865-1870], 15(Cerithium): plate 14: species 94"
"clavo-costata, Trigonia Lycett, 1850",6249,"clavo-costata, Trigonia Lycett, 1850b, 6:425"
"clavula, Cerithiopsis A. Adams, 1861",6250,"clavula, Cerithiopsis, A. Adams, 1861b, 7:130"
"clavula, Eulima A. Adams, 1861",6251,"clavula, Eulima A. Adams, 1861b, 7:125"
"clavula, Goniobasis Lea, 1868",6252,"clavula, GoniobasisLea, 1868e:152; 1869 [in 1866-1869], 6:335, plate 54: figure 15"
"clavulata, Doridopsis Alder and Hancock, 1864",6253,"clavulata, Doridopsis Alder and Hancock, 1864, 5:127, plate 31: figures 10-12"
"clavulata, Physa Morelet, 1868",6254,"clavulata, Physa Morelet, 1868a:93, plate 9: figure 6"
"clavulosa, Trigonia Rigaux and Sauvage, 1868",6255,"clavulosa, Trigonia Rigaux and Sauvage, 1868, 3:73, plate 3: figure 15"
"clavulus, Acteon Orbigny, 1852",6256,"clavulus, Acteon Orbigny, 1852 [in 1850-1852], 3:36"
"clavulus, Cerithium Buvignier, 1852",6257,"clavulus, Cerithium Buvignier, 1852, atlas page 42, plate 27: figure 20"
"clavulus, Gibbus (Gibbulina) H. Adams, 1868",6258,"clavulus, Gibbus (Gibbulina) H. Adams, 1868b: 16, plate 4: figure 13"
"clavulus, Hydrocena Morelet, 1866",6259,"clavulus, Hydrocena Morelet, 1866a, 18:63"
"clavulus, Melania Mousson, 1865",6260,"clavulus, Melania Mousson, 1865, 13:204"
"clavulus, Obeliscus A. Adams, 1854",6261,"clavulus, Obeliscus A. Adams, 1854h:811, plate 171: figure 33"
"clavus, Limneus Schafhäutl, 1863",6262,"clavus, Limneus Schafhäutl, 1863:212, plate 47: figure 16"
"clavus, Nerinea Coquand, 1865",6263,"clavus, Nerinea Coquand, 1865, 3:255, plate 5: figures 1, 2"
"claytonensis, Turris Gabb, 1864",6264,"claytonensis, Turris Gabb, 1864b, 1:92, plate 18: figure 46"
"clealandiana, Turritella Leach, in J. Gray, 1852",6265,"clealandiana, Turritella Leach, in J. Gray, 1852d:159"
"cleavelandicus, Pecten Swallow, in Swallow and Hawn, 1858",6266,"cleavelandicus, Pecten Swallow, in Swallow and Hawn, 1858, 1:184"
"clelandianus, Trochus Leach, in J. Gray, 1852",6267,"clelandianus, Trochus Leach, in J. Gray, 1852:172"
"clellandi, Arca Forbes, 1856",6268,"clellandi, Arca Forbes, 1856a, 7:149, plate 16: figure 4 Clementina, Achatinella Pfeiffer, 1855n:205"
"clementinum, Lepton P. Carpenter, 1855",6269,"clementinum, Lepton P. Carpenter, 1855 [in 1855-1857]: 110"
"cleopatra, Venus Coquand, 1862",6270,"cleopatra, Venus Coquand, 1862, 2:193, plate 7: figures 7, 8"
"cleophe, Venus Coquand, 1865",6271,"cleophe, Venus Coquand, 1865, 3:293, plate 14: figures 5, 6"
"clerchi, Cylindrella Arango, in Pfeiffer, 1870",6272,"clerchi, Cylindrella Arango, in Pfeiffer, 1870 [in 1857-1870], 17:91"
"clerchi, Macroceramus Arango, in Pfeiffer, 1866",6273,"clerchi, Macroceramus Arango, in Pfeiffer, 1866 [in 1857-1870], 13: 61; Pfeiffer, 1868 [in 1854-1869], 3:382, plate 89: figures 6-8"
"clerii, Cumingia A. Adams, 1850",6274,"clerii, Cumingia A. Adams, 1850b:24, plate 8: figure 3; [reprinted 1851,7:147]"
"cleryana, Voluta Petit, 1856",6275,"cleryana, Voluta Petit, 1856d, 5:182, plate 6: figures 3, 4"
"cleryi, Bulimus Petit de la Saussaye, 1850",6276,"cleryi, Bulimus Petit de la Saussaye, 1850b, 1:56, plate 4: figure 1; Pfeiffer, 1853 [in 1840-1865], 1(13,):243, plate 65: figure 3"
"cleryi, Cardium Deshayes, 1853",6277,"cleryi, Cardium Deshayes, 1853c, 2:47"
"cleryi, Helix Recluz, 1851",6278,"cleryi, Helix Recluz, 1851e, 2:211, plate 5: figure 10; Reeve, 1853 [in 1851-1870], 7(Helix): plate 157: species 1026"
"cliftoni, Astarte C. Moore, 1870",6279,"cliftoni, Astarte C. Moore, 1870, 26:249, plate 13: figure 10"
"clinchensis, Unio Lea, 1867",6280,"clinchensis, Unio Lea, 1867:81; 1869 [in 1866-1869], 6:278, plate 37: figure 91"
"clio, Trochoceras Hall, 1861",6281,"clio, Trochoceras Hall, 1861a: 108"
"cliona, Lacuna Raincourt and Munier, 1863",6282,"cliona, Lacuna Raincourt and Munier, 1863, 11:201, plate 7: figures 1 a,b,e"
"cloacatus, Pecten Reeve, 1853",6283,"cloacatus, Pecten Reeve, 1853 [in 1851-1870], 8(Pecten): plate 34: species 166"
"cloistus, Euchelus Ryckholt, 1861",6284,"cloistus, Euchelus Ryckholt, 1861 [in 1852-1862], 3: plate 29: figures 36,37"
"clot-beyi, Bulla Bellardi, 1854",6285,"clot-beyi, Bulla Bellardi, 1854:6, plate 1: figure 2"
"clot-beyi, Ostrea Bellardi, 1854",6286,"clot-beyi, Ostrea Bellardi, 1854:27, plate 3: figures 4, 5"
"clotho, Rissoa Hörnes, 1856",6287,"clotho, Rissoa Hörnes, 1856 [in 1851-1870], 3:574, plate 48: figure 20"
"clouei, Bulimus Pfeiffer, 1856",6288,"clouei, Bulimus Pfeiffer, 1856q:390"
"cluniacensis, Trochus Dumortier, 1869",6289,"cluniacensis, Trochus Dumortier, 1869 [in 1864-1869]. 3:104, plate 18: figure 7"
"clymene, Zonites Shuttleworth, 1852",6290,"clymene, Zonites Shuttleworth, 1852:138; as Helix, Reeve, 1852 [in 1851-1870], 7(Helix): plate 143: species 914"
"clymenioides, Euomphalus Hall, 1862",6291,"clymenioides, Euomphalus Hall, 1862b, D:54, plate 6: figure 2"
"clypeolum, Navicella Reeve, 1856",6292,"clypeolum, Navicella Reeve, 1856 [in 1851-1870], 9(Navicella): plate 6: species 24"
"clypeolum, Trochita Reeve, 1859",6293,"clypeolum, Trochita Reeve, 1859 [in 1851-1870], 1 l(Trochita): plate 3: species 14"
"clypeus, Emarginula A. Adams, 1851",6294,"clypeus, Emarginula A. Adams, 1851a:83; A. Adams and Sowerby, 1863:211, figure 3"
"clypeus, Nanina Mousson, 1857",6295,"clypeus, Nanina Mousson, 1857, 6:156"
"clypeus, Trochotoma Terquem, 1855",6296,"clypeus, Trochotoma Terquem, 1855b, 5:268, plate 16: figure 9"
"clysmatica, Odontostomia Issel, 1869",6297,"clysmatica, Odontostomia Issel, 1869b: 177"
"coa, Margarita Ryckholt, 1861",6298,"coa, Margarita Ryckholt, 1861 [in 1852-1862], 3: plate 27: figure 23"
"coaetana, Cancellaria Ryckholt, 1862",6299,"coaetana, Cancellaria Ryckholt, 1862 [in 1852-1862], 3: plate 33: figure 1"
"coaeva, Cancellaria Ryckholt, 1862",6300,"coaeva, Cancellaria Ryckholt, 1862 [in 1852-1862], 3: plate 33: figures 3, 4"
"coagulata, Helix Pfeiffer, 1856",6301,"coagulata, Helix Pfeiffer, 1856k:32"
"coahuilensis, Cylindrella W. Binney, 1865",6302,"coahuilensis, Cylindrella W. Binney, 1865c, 1:50, plate 7: figures 4, 5; as Gongylostoma, Tryon, 1868 [in 1866-1868], 3:312, plate 15: figure 29"
"coalita, Helix hortensis A. Moquin-Tandon, 1855",6303,"coalita, Helix hortensis A. Moquin-Tandon, 1855b, 2:167"
"coalita, Helix nemoralis A. Moquin-Tandon, 1855",6304,"coalita, Helix nemoralis A. Moquin-Tandon, 1855b, 2:162"
"coarctata, Borsonia Koenen, 1865",6305,"coarctata, Borsonia Koenen, 1865, 17:500, plate 15: figures 8 a.b"
"coarctata, Fimbria Zittel, 1865",6306,"coarctata, Fimbria Zittel, 1865 [in 1865-1866], 24{2):148, plate 7: figure 5"
"coarctata, Gastrochoena Deshayes, 1856",6307,"coarctata, Gastrochoena Deshayes, 1856 [in 1856-1865], atlas 1: plate 2: figures 12-14; 1857 [in 1856-1865], 1:100"
"coarctata, Lithodomus Dunker, in Reeve, 1857",6308,"coarctata, Lithodomus Dunker, in Reeve, 1857 [in 1851-1870], 10(Lithodomus): plate 3: species 14"
"coarctata, Orthostoma Buvignier, 1852",6309,"coarctata, Orthostoma Buvignier, 1852, atlas page 32, plate 24: figure 14"
"coarctata, Pleurotoma F. Edwards, 1860",6310,"coarctata, Pleurotoma F. Edwards, 1860 [in 1852-1877], 3:245, plate 28: figures 12 a-c"
"coarctata, Pleurotomaria Stoliczka, 1861",6311,"coarctata, Pleurotomaria Stoliczka, 1861, 43:188, plate 4: figure 3"
"coarctata, Pupa Deshayes, 1863",6312,"coarctata, Pupa Deshayes, 1863 [in 1856-1865], 2:856, plate 56: figures 13-15"
"coarctata, Ringicula Koenen, 1865",6313,"coarctata, Ringicula Koenen, 1865, 17:515, plate 16: figure 6 202 SMITHSONIAN CONTRIBUTIONS TO ZOOLOGY"
"coarctatus, Fusus Beyrich, 1856",6314,"coarctatus, Fusus Beyrich, 1856 [in 1853-1856], 8:25, plate 16: figures 3-5"
"coarctatus, Sigaretus Reeve, 1864",6315,"coarctatus, Sigaretus Reeve, 1864 [in 1851-1870], 15(Sigaretus): plate 4: species 17"
"coarctatus, Trochus Zekeli, 1852",6316,"coarctatus, Trochus Zekeli, 1852:50, plate 9: figure 3"
"coarctatus, Vermiculus Ryckholt, 1860",6317,"coarctatus, Vermiculus Ryckholt, 1860 [in 1852-1862], 3: plate 23: figure 9"
"cobanensis, Spiraxis Tristram, 1861",6318,"cobanensis, Spiraxis Tristram, 1861a:231"
"cocapatensis, Bulimus Pfeiffer, 1855",6319,"cocapatensis, Bulimus Pfeiffer, 1855m: 115"
"coccinea, Stomatella A. Adams, 1850",6320,"coccinea, Stomatella A. Adams, 1850c:33; [reprinted 1851, 7:221]; 1854i:840, plate 175: figures 35, 36"
"coccineus, Murex A. Adams, 1853",6321,"coccineus, Murex A. Adams, 1853a:72"
"cocciphora, Pleurotoma F. Edwards, 1854",6322,"cocciphora, Pleurotoma F. Edwards, 1854 [in 1852-1877], 3:217, plate 26: figure 2"
"cocco, Octopus Risso, 1854",6323,"cocco, Octopus Risso, 1854:59, plate 27"
"cochinchinense, Cyclostoma (Opisthoporus) Pfeiffer, 1856",6324,"cochinchinense, Cyclostoma (Opisthoporus) Pfeiffer, 1856n:337; as Pterocyclos, Reeve, 1863 [in 1851-1870], 14(Pterocyclos): plate 4: species 22"
"cochinchinensis, Bulimus Pfeiffer, 1856",6325,"cochinchinensis, Bulimus Pfeiffer, 1856m:331"
"cochinchinensis, Helix Pfeiffer, 1862",6326,"cochinchinensis, Helix Pfeiffer, 1862j, 10:230, plate 10: figure 3"
"cochinchinensis, Paludina Morelet, 1866",6327,"cochinchinensis, Paludina Morelet, 1866b, 18:166"
"cochinchinensis, Succinea Pfeiffer, 1863",6328,"cochinchinensis, Succinea Pfeiffer, 1863b:525"
"cochinchinensis, Vitrina Morelet, 1866",6329,"cochinchinensis, Vitrina Morelet, 1866c, 14:62"
"cochinensis, Cyrena Hanley, 1858",6330,"cochinensis, Cyrena Hanley, 1858g:543; Prime, 1866 [in 1864- 1870], 8:236, figure"
"cochinensis, Venus G. Sowerby, 1853",6331,"cochinensis, Venus G. Sowerby, 1853 [in 1847-1886]:716, plate 156: figures 79, 80"
"cochinsinae, Neritina Recluz, 1850",6332,"cochinsinae, Neritina Recluz, 1850d, 1:159"
"cochlea, Melania Lea and Lea, 1850",6333,"cochlea, Melania Lea and Lea, 1850:196"
"cochlea, Nerinea Gemmellaro, 1865",6334,"cochlea, Nerinea Gemmellaro, 1865, 1:29, plate 5: figures 10-12"
"cochlear, Cerithium Fuchs, 1870",6335,"cochlear, Cerithium Fuchs, 1870a, 30(2): 177, plate 6: figures 1-4"
"cochleare, Cerithium Baily, 1858",6336,"cochleare, Cerithium Baily, 1858, 14:150, plate 10: figures 10 a-c"
"cochlearella, Anatina Buvignier, 1852",6337,"cochlearella, Anatina Buvignier, 1852, atlas page 10, plate 9: figures 24,25"
"cochlearella, Bithinia Deshayes, 1862",6338,"cochlearella, Bithinia Deshayes, 1862 [in 1856-1865], 2:508, plate 35: figures 18-20"
"cochleariformis, Siphonaria Reeve, 1856",6339,"cochleariformis, Siphonaria Reeve, 1856 [in 1851-1870], 9(Siphonaria): plate 6: species 28"
"cochlearis, Anodon G. Sowerby, 1870",6340,"cochlearis, Anodon G. Sowerby, 1870 [in 1865-1870], 17(Anodon): plate 33: species 135"
"cochlearis, Macrodon Winchell, 1863",6341,"cochlearis, Macrodon Winchell, 1863:16"
"cochleata, Natica Schafhäutl, 1863",6342,"cochleata, Natica Schafhäutl, 1863:182, plate 50: figure 6"
"cochleata, Rostellaria Quenstedt, 1856",6343,"cochleata, Rostellaria Quenstedt, 1856 [in 1856-1858] :489, plate 65: figures 27, 28; Hebert and Deslongchamps, 1860, 5:169, plate 6: figures 9 a-c"
"cochleatus, Fusus Speyer, 1862",6344,"cochleatus, Fusus Speyer, 1862b, 9:191, plate 34: figures 4 a-d"
"cochleatus, Mytilus Kickz, in Reeve, 1858",6345,"cochleatus, Mytilus Kickz, in Reeve, 1858 [in 1851-1870], 10(Mytilus): plate 10: species 50"
"cochleiformis, Turritella Gabb, 1869",6346,"cochleiformis, Turritella Gabb, 1869g, 5:29"
"cochleiformis, Vermetus J. Müller, 1851",6347,"cochleiformis, Vermetusi. Müller, 1851, 2:6, plate 3: figure 3"
"cochliaris, Goniobasis Lea, 1868",6348,"cochliaris, Goniobasis Lea, 1868e:152; 1869 [in 1866-1869], 6:336, plate 54: figure 16"
"cochlidium, Helix Cox, 1868",6349,"cochlidium, Helix Cox, 1868:13, plate 8: figure 1"
"cochlidium, Melania Lea and Lea, 1850",6350,"cochlidium, Melania Lea and Lea, 1850:183; Reeve, 1859 [in 1851- 1870], 12( Melania): plate 6: species 27"
"cochlidium, Petaloconchus P. Carpenter, 1856",6351,"cochlidium, Petaloconchus P. Carpenter, 1856e:314, figure 2"
"cochlis, Pleurotoma F. Edwards, 1860",6352,"cochlis, Pleurotoma F. Edwards, 1860 [in 1852-1877], 3:272, plate 33: figure 6"
"cochlita, Natica Thurmann, in Thurmann and Etallon, 1862",6353,"cochlita, Natica Thurmann, in Thurmann and Etallon, 1862:114, plate 9: figure 67"
"cocoduensis, Unio White, in G. Sowerby, 1865",6354,"cocoduensis, Unio White, in G. Sowerby, 1865 [in 1865-1870], 16(Unio): plate 24: species 117"
"coctilis, Cancellaria Reeve, 1856",6355,"coctilis, Cancellaria Reeve, 1856 [in 1851-1870], 10(Cancellaria): plate 17: species 79"
"codia, Bithinia Bourguignat, 1862",6356,"codia, Bithinia Bourguignat, 1862c, 14:117; 1862e:136, plate 8: figures 5-7"
"codia, Helix Bourguignat, 1859",6357,"codia, Helix Bourguignat, 1859 [in 1853-1860], 11:523, plate 20: figures 10-13"
"codia, Vertigo Bourguignat, 1864",6358,"codia, Vertigo Bourguignat, 1864c, 2:102, plate 6: figures 39-41"
"coelata, Bulla Deshayes, 1862",6359,"coelata, Bulla Deshayes, 1862 [in 1856-1865], 2:634, as caelata, plate 39: figures 36-38"
"coelata, Diplodonta Deshayes, 1857",6360,"coelata, Diplodonta Deshayes, 1857 [in 1856-1865], atlas 1: plate 47: figure 24; 1858 [in 1856-1865], 1:614"
"coelata, Rissoina A. Adams, 1851",6361,"coelata, Rissoina A. Adams, 1851k:267"
"coelatulum, Dentalium Baily, in Salter, 1857",6362,"coelatulum, Dentalium Baily, in Salter, 1857, 13:87, plate 2: figure 8"
"coelatus, Parmophorus Deshayes, 1861",6363,"coelatus, Parmophorus Deshayes, 1861 [in 1856-1865], 2:255, as coelatus, plate 6: figures 9-12"
"coelestis, Doris Kelaart, 1859",6364,"coelestis, Doris Kelaart, 1859a, 3:293"
"coelinae, Conus Crosse, 1858",6365,"coelinae, Conus Crosse, 1858a, 10:81; 1858b, 10:117, plate 2: figure 1; as caelinae, Bernardi, 1861e:6, plate 2: figure 11"
"coeloconus, Cyclostoma Benson, 1851",6366,"coeloconus, Cyclostoma Benson, 1851d, 8:189; Pfeiffer, 1854 [in 1843-1854], 1(19):384, plate 50: figures 9, 10; as Cyclophorus, Reeve, 1861 [in 1851-1870], 13(Cyclophorus): plate 18: species 89"
"coementitia, Helix Shuttleworth, 1852",6367,"coementitia, Helix Shuttleworth, 1852:291 Coeneus, Turbo Orbigny, 1853 [in 1850-1860], 2:349, plate 333: figures 10-12"
"coenobita, Mytilus Vaillant, 1865",6368,"coenobita, Mytilus Vaillant, 1865b, 13:115, 122"
"coerulans, Cylindrella Poey, 1858",6369,"coerulans, Cylindrella Poey, 1858 [in 1851-1861), 2:37, plate 1: figure 14"
"coerulans, Umax Bielz, 1851",6370,"coerulans, Umax Bielz, 1851, 2:14"
"coerulea, Cyclas Prime, 1852",6371,"coerulea, Cyclas Prime, 1852a, 4:161"
"coeruleata, Hemidoris Stimpson, 1855",6372,"coeruleata, Hemidoris Stimpson, 1855b, 7:379"
"coerulescens, Bulimus Pfeiffer, 1859",6373,"coerulescens, Bulimus Pfeiffer, 1859a, 6:39 [variation in spelling of caerulescens]"
"coeuvensis, Saxicava Mayer, 1864",6374,"coeuvensis, Saxicava Mayer, 1864 [in 1861-1870], 12:168"
"coffea, Helix Pfeiffer, 1855",6375,"coffea, Helix Pfeiffer, 1855m:lll"
"coffea, Patella Reeve, 1855",6376,"coffea, Patella Reeve, 1855 [in 1851-1870], 8(Patella): plate 41: species 139"
"cognata, Achatinella Gulick, 1858",6377,"cognata, Achatinella Gulick, 1858 [in 1856-1858], 6:240, plate 8: figure 60"
"cognata, Anodon Gould, 1851",6378,"cognata, Anodon Gould, 1851o, 3:294; as Anodonta, Gould, 1852, 12:435, figure 546"
"cognata, Architectonica Gabb, 1864",6379,"cognata, Architectonica Gabb, 1864b, 1:117, plate 20: figures 72a-e"
"cognata, Melania Anthony, 1860",6380,"cognata, Melania Anthony, 1860:60; Reeve, 1861 [in 1851-1870], 12(Melania): plate 58: species 458"
"cognata, Petricola C.B. Adams, 1852",6381,"cognata, Petricola C.B. Adams, 1852d, 5:510, 546"
"cognata, Pleurotomaria Chapuis and Dewalque, 1853",6382,"cognata, Pleurotomaria Chapuis and Dewalque, 1853:95, plate 13: figure 1"
"cognata, Rimula Gould, 1852",6383,"cognata, Rimula Gould, 1852, 12:371, figure 478"
"cognata, Tellina C.B. Adams, 1852",6384,"cognata, TellinaC.B. Adams, 1852d, 5:503, 545"
"cognatum, Cerithium Piette, 1855",6385,"cognatum, Cerithium Piette, 1855a, 12:1096"
"cognatum, Cerithium Zekeli, 1852",6386,"cognatum, Cerithium Zekeli, 1852:98, plate 18: figure 7"
"cognatus, Fusus Beyrich, 1856",6387,"cognatus, Fusus Beyrich, 1856 [in 1853-1856], 8:85, plate 25: figures NUMBER 294 203 1,2"
"cognatus, Planorbis Reuss, 1860",6388,"cognatus, Planorbis Reuss, 1860b, 42:79, plate 3: figure 15"
"cognatus, Unio Lea, 1860",6389,"cognatus, Unio Lea, 1860h:306; 1860m, 4:368, plate 65: figure 193"
"coiguecana, Helix Philippi, 1855",6390,"coiguecana, Helix Philippi, 1855b:216; 1856b, 3:155; 1856d, 8:92"
"colbeaui, Valvata Rofliaen, 1868",6391,"colbeaui, Valvata Rofliaen, 1868, 3:81, plate 1: figure 1"
"colbeauiana, Clausilia Parreyss, in Pfeiffer, 1861",6392,"colbeauiana, Clausilia Parreyss, in Pfeiffer, 1861f, 8:169, plate 3: figures 9-11"
"colbeauiana, Succinea Malzine, 1867",6393,"colbeauiana, Succinea Malzine, 1867b:62, plate 2: figures 7, 8"
"colchaguana, Mactra Hupe, 1854",6394,"colchaguana, Mactra Hupe, 1854a, 8:349"
"colchaguensis, Pectunculus Hupe, 1854",6395,"colchaguensis, Pectunculus Hupe, 1854a, 8:302"
"colchaguensis, Unio Philippi, 1869",6396,"colchaguensis, Unio Philippi, 1869b, 16:47; Pfeiffer, 1869 [in 1854- 1869], 3:484, plate 104: figures 9, 10"
"colchica, Clausilia Parreyss, in Pfeiffer, 1857",6397,"colchica, Clausilia Parreyss, in Pfeiffer, 1857f, 4:88; Küster, 1861 [in 1844-1862], l(14):302, plate 34: figures 18-20"
"colchica, Helix Bayer, in Pfeiffer, 1868",6398,"colchica, Helix Bayer, in Pfeiffer, 1868 [in 1853-1877], 5:325"
"colimensis, Stenogyra Crosse and Fischer, 1869",6399,"colimensis, Stenogyra Crosse and Fischer, 1869f, 17:424"
"collardi, Corbis Etallon, in Thurmann and Etallon, 1862",6400,"collardi, Corbis Etallon, in Thurmann and Etallon, 1862:188, plate 23: figure 6"
"collaria, Nassa C.B. Adams, 1852",6401,"collaria, Nassa C.B. Adams, 1852d, 5:283, 529; Reeve, 1853 [in 1851-1870], 8(Nassa): plate 25: species 169"
"collaris, Columbella Reeve, 1859",6402,"collaris, Columbella Reeve, 1859 [in 1851-1870], 1 l(Columbella): plate 26: species 164"
"collaris, Helix Pfeiffer, 1867",6403,"collaris, Helix Pfeiffer, 1867g, 14:197; 1869 [in 1854-1869], 3:496, plate 107: figures 5-9"
"collaris, Vermiculus Ryckholt, 1860",6404,"collaris, Vermiculus Ryckholt, 1860 [in 1852-1862], 3: plate 23: figures 10, 11"
"collectus, Nautilus (Solenochilus) Meek and Worthen, 1870",6405,"collectus, Nautilus (Solenochilus) Meek and Worthen, 1870:48"
"collegni, Natica Gemmellaro, 1866",6406,"collegni, Natica Gemmellaro, 1866, 2:176, plate 14: figures 9-11"
